,timestamp,High
926,2007-03-03,38.86999893188477
927,2007-03-04,38.86999893188477
928,2007-03-05,38.31999969482422
929,2007-03-06,38.65999984741211
930,2007-03-07,39.31999969482422
931,2007-03-08,39.22000122070313
932,2007-03-09,38.88999938964844
933,2007-03-10,38.88999938964844
934,2007-03-11,38.88999938964844
935,2007-03-12,39.04999923706055
936,2007-03-13,38.88000106811523
937,2007-03-14,38.22000122070313
938,2007-03-15,38.290000915527344
939,2007-03-16,38.08000183105469
940,2007-03-17,38.08000183105469
941,2007-03-18,38.08000183105469
942,2007-03-19,38.540000915527344
943,2007-03-20,38.68999862670898
944,2007-03-21,39.79999923706055
945,2007-03-22,39.72000122070313
946,2007-03-23,39.599998474121094
947,2007-03-24,39.599998474121094
948,2007-03-25,39.599998474121094
949,2007-03-26,39.04999923706055
950,2007-03-27,39.41999816894531
951,2007-03-28,39.5099983215332
952,2007-03-29,39.91999816894531
953,2007-03-30,40.2400016784668
954,2007-03-31,40.2400016784668
955,2007-04-01,40.2400016784668
956,2007-04-02,40.47000122070313
957,2007-04-03,41.38000106811523
958,2007-04-04,41.54999923706055
959,2007-04-05,41.7599983215332
960,2007-04-06,41.7599983215332
961,2007-04-07,41.7599983215332
962,2007-04-08,41.7599983215332
963,2007-04-09,42.13999938964844
964,2007-04-10,41.959999084472656
965,2007-04-11,41.86999893188477
966,2007-04-12,42.36999893188477
967,2007-04-13,42.5
968,2007-04-14,42.5
969,2007-04-15,42.5
970,2007-04-16,45.29999923706055
971,2007-04-17,45.31999969482422
972,2007-04-18,45.1500015258789
973,2007-04-19,45.1500015258789
974,2007-04-20,45.16999816894531
975,2007-04-21,45.16999816894531
976,2007-04-22,45.16999816894531
977,2007-04-23,44.810001373291016
978,2007-04-24,45.0
979,2007-04-25,57.18000030517578
980,2007-04-26,63.040000915527344
981,2007-04-27,63.84000015258789
982,2007-04-28,63.84000015258789
983,2007-04-29,63.84000015258789
984,2007-04-30,62.43999862670898
985,2007-05-01,62.040000915527344
986,2007-05-02,62.25
987,2007-05-03,62.540000915527344
988,2007-05-04,63.75
989,2007-05-05,63.75
990,2007-05-06,63.75
991,2007-05-07,63.22999954223633
992,2007-05-08,61.84000015258789
993,2007-05-09,62.95000076293945
994,2007-05-10,62.6500015258789
995,2007-05-11,61.599998474121094
996,2007-05-12,61.599998474121094
997,2007-05-13,61.599998474121094
998,2007-05-14,61.7400016784668
999,2007-05-15,61.97000122070313
1000,2007-05-16,63.34000015258789
1001,2007-05-17,63.52000045776367
1002,2007-05-18,63.29999923706055
1003,2007-05-19,63.29999923706055
